Domain Code,Domain,Area Code (M49),Area,Food Group Code,Food Group,Indicator Code,Indicator,Year Code,Year,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4021","Thiamin supply","2013","2013","6209","Value","mg/cap/d","0.68","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4021","Thiamin supply","2014","2014","6209","Value","mg/cap/d","0.76","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4021","Thiamin supply","2015","2015","6209","Value","mg/cap/d","0.77","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4021","Thiamin supply","2016","2016","6209","Value","mg/cap/d","0.75","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4021","Thiamin supply","2017","2017","6209","Value","mg/cap/d","0.78","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4021","Thiamin supply","2018","2018","6209","Value","mg/cap/d","0.74","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4021","Thiamin supply","2019","2019","6209","Value","mg/cap/d","0.77","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4021","Thiamin supply","2020","2020","6209","Value","mg/cap/d","0.76","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4021","Thiamin supply","2021","2021","6209","Value","mg/cap/d","0.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4022","Riboflavin supply","2010","2010","6209","Value","mg/cap/d","0.21","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4022","Riboflavin supply","2011","2011","6209","Value","mg/cap/d","0.21","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4022","Riboflavin supply","2012","2012","6209","Value","mg/cap/d","0.23","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4022","Riboflavin supply","2013","2013","6209","Value","mg/cap/d","0.24","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4022","Riboflavin supply","2014","2014","6209","Value","mg/cap/d","0.24","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4022","Riboflavin supply","2015","2015","6209","Value","mg/cap/d","0.25","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4022","Riboflavin supply","2016","2016","6209","Value","mg/cap/d","0.26","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4022","Riboflavin supply","2017","2017","6209","Value","mg/cap/d","0.26","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4022","Riboflavin supply","2018","2018","6209","Value","mg/cap/d","0.25","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4022","Riboflavin supply","2019","2019","6209","Value","mg/cap/d","0.26","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4022","Riboflavin supply","2020","2020","6209","Value","mg/cap/d","0.26","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4022","Riboflavin supply","2021","2021","6209","Value","mg/cap/d","0.24","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4029","Vitamin C supply","2010","2010","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4029","Vitamin C supply","2011","2011","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4029","Vitamin C supply","2012","2012","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4029","Vitamin C supply","2013","2013","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4029","Vitamin C supply","2014","2014","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4029","Vitamin C supply","2015","2015","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4029","Vitamin C supply","2016","2016","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4029","Vitamin C supply","2017","2017","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4029","Vitamin C supply","2018","2018","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4029","Vitamin C supply","2019","2019","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4029","Vitamin C supply","2020","2020","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG1","Cereals and their products","4029","Vitamin C supply","2021","2021","6209","Value","mg/cap/d","0","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4004","Protein supply","2010","2010","6123","Value","g/cap/d","2.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4004","Protein supply","2011","2011","6123","Value","g/cap/d","2.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4004","Protein supply","2012","2012","6123","Value","g/cap/d","2.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4004","Protein supply","2013","2013","6123","Value","g/cap/d","2.8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4004","Protein supply","2014","2014","6123","Value","g/cap/d","2.8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4004","Protein supply","2015","2015","6123","Value","g/cap/d","2.8","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4004","Protein supply","2016","2016","6123","Value","g/cap/d","2.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4004","Protein supply","2017","2017","6123","Value","g/cap/d","2.5","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4004","Protein supply","2018","2018","6123","Value","g/cap/d","2.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4004","Protein supply","2019","2019","6123","Value","g/cap/d","2.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4004","Protein supply","2020","2020","6123","Value","g/cap/d","2.7","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4004","Protein supply","2021","2021","6123","Value","g/cap/d","2.6","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4005","Fat supply","2010","2010","6123","Value","g/cap/d","2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4005","Fat supply","2011","2011","6123","Value","g/cap/d","2","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4005","Fat supply","2012","2012","6123","Value","g/cap/d","2.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4005","Fat supply","2013","2013","6123","Value","g/cap/d","2.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4005","Fat supply","2014","2014","6123","Value","g/cap/d","2.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4005","Fat supply","2015","2015","6123","Value","g/cap/d","2.1","E","Estimated value",""
"SUA","Availability (based on supply utilization accounts)","072","Botswana","FG2","Roots, tubers, plantains and their products","4005","Fat supply","2016","2016","6123","Value","g/cap/d","2","E","Estimated value",""
